frame.number$frame.time$frame.len$eth.src$eth.dst$ip.src$ip.dst$ip.proto$ip.len$tcp.len$tcp.srcport$tcp.dstport$_ws.col.Info
100$Mar  7, 2022 22:16:53.870746640 +0545$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.76.42$192.168.1.20$6$52$0$443$56788$443 → 56788 [ACK] Seq=140 Ack=314 Win=278 Len=0 TSval=3368223864 TSecr=1086282148
101$Mar  7, 2022 22:16:53.870764757 +0545$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.205.238$192.168.1.20$6$52$0$443$51588$[TCP Keep-Alive] 443 → 51588 [ACK] Seq=1 Ack=40 Win=322 Len=0 TSval=596184883 TSecr=1165886321
102$Mar  7, 2022 22:16:53.870772784 +0545$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.205.238$6$52$0$51588$443$[TCP Keep-Alive ACK] 51588 → 443 [ACK] Seq=65 Ack=2 Win=501 Len=0 TSval=1165886394 TSecr=596184883
103$Mar  7, 2022 22:16:53.872766552 +0545$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.76.42$192.168.1.20$6$52$0$443$56788$443 → 56788 [FIN, ACK] Seq=140 Ack=339 Win=278 Len=0 TSval=3368223865 TSecr=1086282150
104$Mar  7, 2022 22:16:53.872774488 +0545$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.76.42$6$52$0$56788$443$56788 → 443 [ACK] Seq=339 Ack=141 Win=501 Len=0 TSval=1086282223 TSecr=3368223865
105$Mar  7, 2022 22:16:53.872785061 +0545$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.182.10$192.168.1.20$6$52$0$443$55982$443 → 55982 [FIN, ACK] Seq=1 Ack=65 Win=267 Len=0 TSval=2482615161 TSecr=2331555139
106$Mar  7, 2022 22:16:53.872790286 +0545$66$08:71:90:9b:cd:96$c8:50:e9:d1:53:26$192.168.1.20$142.250.182.10$6$52$0$55982$443$55982 → 443 [ACK] Seq=65 Ack=2 Win=501 Len=0 TSval=2331555214 TSecr=2482615161
107$Mar  7, 2022 22:16:53.875070146 +0545$1242$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$104.16.19.94$192.168.1.20$17$1228$$$$Initial, DCID=c0972d, SCID=01d6aa9a6f172470abd78e9a671727f6e1672f04, PKN: 0, ACK, CRYPTO
108$Mar  7, 2022 22:16:53.875070240 +0545$1242$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$104.16.19.94$192.168.1.20$17$1228$$$$Handshake, DCID=c0972d, SCID=01d6aa9a6f172470abd78e9a671727f6e1672f04
109$Mar  7, 2022 22:16:53.875070262 +0545$1242$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$104.16.19.94$192.168.1.20$17$1228$$$$Handshake, DCID=c0972d, SCID=01d6aa9a6f172470abd78e9a671727f6e1672f04
110$Mar  7, 2022 22:16:53.875070285 +0545$651$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$104.16.19.94$192.168.1.20$17$637$$$$Handshake, DCID=c0972d, SCID=01d6aa9a6f172470abd78e9a671727f6e1672f04
111$Mar  7, 2022 22:16:53.875070302 +0545$66$c8:50:e9:d1:53:26$08:71:90:9b:cd:96$142.250.182.10$192.168.1.20$6$52$0$443$55982$[TCP Keep-Alive] 443 → 55982 [ACK] Seq=1 Ack=65 Win=267 Len=0 TSval=2482615161 TSecr=2331555139
